Priestorovo a vybavenim OK.,1
"Spinave koberce, spinavy gauc, katastrofa.",-1
"Ochotny, mily personal.",1
"Hotel v krásnom prostredí, uprostred prírody, priamo pod lyžiarskym vlekom.",1
Hotel je celkovo luxusný a poskytuje pohodlie a príjemný zážitok v krásnom prostredí.,1
"Izby pekné a čisté, prijemne zariadené.",1
Kúpelna bola fantastická.,1
"Luxusný hotel dýchal históriou, eleganciou, mramorom, kryštálom, drevom a úchvatným výhľadom na scenériu Tatier.",1
Služby na vysokej úrovni. ,1
"Pobyt v Grand Hoteli Kempinski nepatril k najlacnejším, ale očaril nás svojim pôsobivým vzhľadom a obohatil nezabudnuteľnými zážitkami na celý život.",1
Personál nevtieravý ale starostlivo úslužný.,1
"Hotel vo všetkom naplnil naše túžby a očakávania, už len budova sama o sebe so svojou históriou je neskutočná.",1
"Hotel je všetko, len nie nudný... Splnia, čo vám na očiach uvidia.",1
Personál je veľmi milý a ochotný vždy pomôcť.,1
"Nechýba im úsmev na tvári, čím sa tam cítite veľmi dobre. :) Izby sú veľké a vždy upratané, musíme pochváliť chyžné.",1
"Najviac sa mi páči poloha hotela. Je v nádhernom prostredí Slovenska a je krásne vidieť na Štrbské pleso - pýchu Vysokých Tatier, čo sa plies týka. :)",1
Veľmi útulný a malebný hotel so správnym personálom a obsluhou v reštaurácii.,1
"Ubytovanie príjemné, pracovníci recepcie veľmi ochotní a pružní. Raňajky a večere výborné, kuchár excelentný. ",1
"Výhodná poloha hotelu, blízko vlakovej stanice. Určite sa tam vrátime.",1
"Vemi príjemný personál, Jedlo bolo kvalitné",1
"Nemali sme problém s níčím, parkovisko bez problémov, prišli nás navštívit aj známy a nebol s tým vobec problem",1
"Penzión útulný, izby veľmi pekné a čisté, smeti každé ráno vysypané. Personál ústretový a milý. ",1
" Inac hotel je velmi pekny, vyhodou je blizkost k lanovkam ci k stanici.",1
"Boli sme veľmi spokojní. Milá kuchárka Jarka, naozaj skvelá osoba a taktiež majitelia. Strava veľmi chutná. Izby krásne. ",1
pozitívom je cena za ubytovanie a umiestnenie v blízkosti centra.,1
Hotel sme si našli cez pobytovú agentúru a prekvapila nás aj priaznivejšia cena ako v samotnom hoteli.,1
"Rovnako celý hotel pôsobí síce frekventovaným, ale veľmi udržiavaným a starostlivým dojmom.",1
"Wellness nám vynahradil upršané jesenné počasie a zrušenú turistiku, deťom sa páčil detský kútik. Strava aj služby boli na jednotku,",1
"Ponúkané služby hotela na vysokej úrovni, izba veľká vhodná aj pre rodiny s deťmi, strava pestrá, wellness služby boli na veľmi dobrej úrovni. Veľmi príjemný a ochotný personál",1
"Tentokrat na jednotku vsetko. Napriek tomu, ze to bol pracovny pobyt, aj sme si oddychli.",1
"Samozrejme cena hotela zodpoveda kvalite, takze si clovek aj za sluzby priplati, ale inak chvalim.",1
ysoke Tatry a turistika alebo lyzovacka nikdy nesklamu. V blizkosti aquapark.,1
Najviac sa mi páčilo to prostredie. Skvelé miesto na školenia a podobné stretnutia. Strava bola taktiež výborná.,1
"A čo sa týka wellness, to bola pre nás úplná bomba. Po školení, sme si to veľmi užili. Taktiež chválim profesionalitu pracovníkov hotela. ",1
"Príjemná slečna na recepcii nám už pri rezervácii odporučila rodinný apartmán. Neľutujeme ten príplatok zaň, lebo sme mali s manželom súkromie a deti sa hašterili akurát o hornú posteľ. ",1
Manžel si pochvaľoval aj fitness a jeho vybavenosť,1
"Kupón bol len s raňajkami, ale stálo to za to lebo sme si mohli vyberať z ponuky jedálneho lístka a mali sme ""nebíčko v papuľke"". ",1
"Rodinný apartmán plne vyhovoval našim potrebám. Z návštevy na izbe u iných hostí, ktorí boli na dvojke s manželskou posteľou môžem podotknúť len toľko, že izba je síce menšia, ale pre pár na romantický pobyt úplne stačí. ",1
"Boli sme tam ubytovaní 3 dni, ale nemožem sa stažovať, personál milý, bazén neskutočný, vírivky tiež, celkovo velmi dobrá atmosféra, taká rodinná, pre deti jak stvorené.",1
"Personal nam tvrdil ze je tu novy majitel a po novom je to genialne. tym musime plne suhlasit, pretoze jedlo, obsluha, ochota prevadzkara ako aj majitela restauracie bola na velmi vysokej urovni. ",1
Kladný bod by som dala aspoň milým a ochotným čašníčkam.,1
Boli sme individuálne na dovolenke v penzióne Panda v Turčianskych Tepliciach.,0
"Boli sme na víkendový pobyt cez zľavový portál. Kupón bol pre 2 osoby, ale chceli sme ísť aj s 2 deťmi. ",0
konzumovali sme len ranajky,0
penzion v tichej lokalite Panenskej ulice,0
"Keďže sme boli mimo sezóny, tak nás bolo veľmi málo na hoteli.",0
"Bazen nic moc, vonkajsi bazen katastrofa. ",-1
"Rodinna izba mezonetova priestorovo pekna, ale spinava, sami sme si museli vydrhnut gauc :-(.",-1
"Čo nám najviac prekážalo, boli koberce na chodbách, neskutočne špinavé a zapáchajúce.",-1
Riešenie problému na recepcii vo mne zanechalo nepríjemne pocity. ,-1
"Nakoniec som to pochopiteľne zaplatila, ale chovanie a prístup personálu vo mne zanechal trpkú pachuť z celého víkendu.",-1
Malý výber a neprimerané ceny za poskytnuté služby.,-1
Chuťovo - žiadny gurmánsky zážitok.,-1
Izby by mohli byt krajšie.,-1
"niektori casnici dost otravni, vela sa zdrzuju pri hostoch a pozeraju do taniera.",-1
"Spominany penzion Atrium, ktory sa nachadza priamo v centre mesta Prešov, je hrozny.",-1
"Izby v dezolatnom stave, kupelne rozbite, spanie na roztahovacom gauci.",-1
"Najhorsie na tom bolo, ze sme sa skoro vobec nevyspali, nakolko tam klasicke postele neboli, a pred koncom skoncenia ubytovania nam naservilovali plesnivu strudlu, ci dokonca cibulovy banan",-1
" Absotne neodporucam, priserna skusenost, spokojnost ziadna. :(",-1
"Na svojej internetovej stránke ma obsiahnuté neaktuálne informácie o poskytovaných službách ako sú - strava, vybavenie izieb, čistota. ",-1
Mínus - neschopnosť personálu komunikovať a vybaviť základné požiadavky,-1
"Strava obmedzená, nie je možný akýkoľvek výber z jedál na večeru, varieta výberu na raňajky je chudobná, jedlo sa nedokladá.",-1
"Izba príliš malá, nemá chladničku.",-1
"Pekny hotel, ale nulovy zaujem o zakaznika, pocas celeho pobytu ani raz nenavstivila izbu chyzna, ani raz neboli vynesene smeti.",-1
"Dohodnutá cena potvrdená emailom sa nezhodovala so skutočnou, realizovanou pri platbe v penzióne, arogantné správanie prevádzkovej pracovníčky a majiteľov penziónu, raňajky vo forme švédskych stolov neboli realizované, neexistuje cenník, nechutná strava.",-1
"Neochota personálu a strava strašná. Majiteľ sa sťažoval na zľavové portáli, ale myslím si, že do tohto penziónu ľudí dostane jedine nízka cena a nie recenzie. Nad týmto by sa mal pán majiteľ zamyslieť predtým, ako sa začne sťažovať.",-1
Neochota personálu aj majiteľa.,-1
"Taspali v roku 94... velmi zla strava, na zlavovom kupone uvadzali, vstup do baru Anakonda, ktory uz neexistuje, papierove steny, cez ktore pocut kazde slovo odvedla.. vyhoda je blizka lokalita k aquaparku..., ale urcite by som do buducna volila iny hotel.",-1
"Na chodbách divný puch, wifi v záujme ušetrenia času a nervov radšej neskúšať",-1
"stiesnené izby, predražené ceny stravného vzhľadom k objemu a výberu jedla, nedostatok parkovacích miest, v prípade prebiehajúcej akcie v saloníku na prízemí sa na druhom poschodí príliš nevyspíte,",-1
Pred dvoma rokmi bolo v hotelovych restauraciach dost zle jedlo a tiez nie vsetok personal bol ustretovy. ,-1
Z pobytu zakúpeného cez kupón sme boli s priateľom sklamaní. ,-1
"Najskôr sme zistili, že nám pridelili izbu s oddelenými posteľami, ktorú nám neboli ochotní vymeniť, napriek tomu, že bolo zrejmé, že hotel nebol plne obsadený. Strava bola priemerná",-1
 Zbytočne im tá pani kazí úroveň hotela.,-1
"Prvé rozčarovanie prišlo, keď sa odporne ku mne zachovala - že mám objednanú procedúru, o ktorej ona nevedela, druhé bolo, keď po telefonickej hádke s recepčnou mi vyhodila na oči, že ona odkiaľ má vedieť, že ponúkajú moju procedúru do pobytového balíčka (mala som ju týždne mailom objednanú) a tretím bol nepríjemný zážitok pri parafangu, keď mi popálila chrbát.",-1
"Škoda, že kvôli tejto pani budem na Grand hotel Bellevue spomínať, ako na jeden z najhorších dovoleniek na Slovensku. ",-1
Hotel je slabo označený a cesta k nemu veľmi problematická. Dostupnosť do Bratislavy zložitá,-1
"Izba nás sklamala, bola síce menšia, čo by nevadilo, ale strešné okno sa nedalo otvárať, kondenz z neho steká rovno na posteľ. ",-1
"Izba podkrovná maličká, absolútne nevetrateľná, čo značne ovplyvnilo komfort na izbe.",-1
"Pri malom bazéniku nefungoval ani hríbik ani tryska zo steny a bojový hrad pre deti, ktorý prezentujú aj na stránke, je úplne mimo prevádzky, zhrdzavený, podľa plavčíka sa bude rozoberať. Pre syna, ktorý bol s nami na pobyte to bolo veľkým sklamaním.",-1
"Pri polpenzii, ktorú sme mali k dispozícií, musím hodnotiť raňajky ako úbohé, na výber studený tanier, resp. vajíčka na nejaký spôsob, porcia malá, obloha takmer žiadna.",-1
Sauny nie vsetky funkcne miestami osarpane... malo miesta a stiesnene priestory na relax,-1
"uctovanie za uteraky, spinave satne a sprchy, udierajuci neprijemny smrad z necistenych zachodov, spinave virivky, hluk bratislavskeho hip-hopu a techno hudby z fitness miestnosti, spolocne satne pri bazene, neprijemny personal, ktory ked o nieco slusne poziadate, naschval spravi opak.",-1
"Personal je drzy a buzeracny. Hned pri vchode vas privita niekolko odkazov na A4 papieroch co vsetko ""musite"" a ""nesmiete"".",-1
"Wellness je jedna obrovska tragedia mastna voda v bazene, hlavne ze si musite dat na hlavu kupaciu ciapku",-1
"Kúpeľňa bola rovnako malá, no so sprchovacím kútom, ktorý pôsobil temne a pripomenul mi internátne časy. Pri vstupe do wellness prišiel ďalší šok. ",-1
V izbe neskutocne teplo bez klimy. Uz nikdy sa tam nevratim. Skoda. mohli z toho mat utulny penzion.,-1
"Tento detail by mohli vylepsit, zbytocne to kazi dobry dojem.",-1
"Co ma nepotesilo, ziadala som vopred izbu s bezproblemovym wifi pripojenim, ktore by malo byt v celom objekte k dispozicii, ale bohuazial, signal bol velmi problemovy, miestami ziadny.",-1