"Keď má kniha viac ako sto rokov, ale je pútavá a zaujímavá aj dnes, je to taký malý zázrak. ",1
"Román má všetko, o čom mladší i starší hrdina sníva.",1
"Profesor Challenger, ako hlavná postava knihy aj celej dobrodružnej výpravy, je parádny chlap.",1
"Neobyčajný príbeh výnimočných žien, ktoré s novou silou a vervou začínajú žiť nový život v cudzom meste.",1
Čitateľ sa môže tešiť na históriu Muskovcov ktorá bola už za čias Elonovho dedka veľmi bohatá.,1
"Musím uznať že autor spracoval Muskov príbeh brilantne, nikdy ma nenudila a dozvedel som sa mnoho zaujímavých informácií aj zo zákulisia jeho života či firemných spoločností.",1
Príbeh Elona na mňa pôsobil veľmi inšpirujúco. ,1
"Vrelo odporúčam ľuďom, ktorí sa zaujímajú o techniku alebo sa chcú dozvedieť viac o Elonových projektoch, prípadne jeho zmýšľaní.",1
Geniálny kniha o geniálnom vizionárovi alebo človek ktorý premieňa svoje sny na skutočnosť.,1
Nikto kto si tuto knihu kupi neolutuje,1
"Aj keď som žena, kniha sa mi veľmi páčila :-)",1
Aj napriek mnozstvu preklepov a chyb v preklade knihu odporucam,1
"Kniha je super, kto sa zaujíma o Muska alebo nové technológie tak určite odporúčam.",1
"Páči sa mi, že je v nej poukázané na to ako tvrdo musel pán Musk makať aby dosiahol veci v ktorých mu nikto zo začiatku ani neveril, že sú možné - hoci mal vlastne v kritických chvíľach giga luck faktor. ",1
Veľmi zaujímavá kniha s množstvom osobných príbehov a receptov. Kniha ma veľmi zaujala,1
" Neľutujem však, pretože kniha je okrem behania, aj o stravovaní a celkovom postoji k behaniu.",1
Veľmi zaujímavý životný športový receptár. Od biografie cez šport a motiváciu k jedlám a receptom. V tejto knihe nájdete zhrnuté takmer všetko a veľmi dobre sa číta. ,1
Táto kniha patrí k top knihám na našom trhu čo sa týka bežeckej tématiky. ,1
"Páči sa mi, že nám autor opäť približuje krásy a zákutia nášho Slovenska.",1
Autora zbožňujem a táto kniha nemala chybu. ,1
 Karika ma opäť nesklamal a teším sa na jeho ďaľšie podobné knihy.,1
Ďalší vydarený kúsok Kariku. Oplatí sa ho čítať.,1
Vrelo odporúčam každému fanúšikovi tohto žánru. Jozef Karika je výborný autor thilerov/hororov.,1
"Kniha ma zaujala od prveho citania az po koniec, myslim ze to bola jedna z tych lepsich knih, ktore autor napisal..dobre sa citala",1
"Zaujimavy pribeh, napínavý, dynamický, zasadeny do regionu Liptova a Západných Tatier, ku koncu trochu filozofie a metafyziky.",1
"Karika opäť nesklamal, ide si svoje, svojim štýlom a rytmom, so svojimi postavami a myšlienkami, názormi. Odporúčam",1
"Ako vždy ďalšia skvelá kniha od tohto autora, perfektne čítanie do týchto pochmúrnych dni.",1
"Tešila som sa na poriadnu zápletku, námet vetra Halny a ženy v čiernom na poľsko-slovenskom pohraničí, ktoré sme neraz navštívili, ma nadchol. ",1
Pán Karika zase raz nesklamal a už sa teším na ďalšiu knižku. ,1
"Ďalšia kniha ktorá nemá chybu, je to úžasné napetie , proste zimomriavky zvládne dejové prekvapenia ... Je to proste uzasne. ",1
"Zaujímavý dej, príbeh vložený do prostredia stále plný napätia ,tak ako som už u Kariku zvyknutá. Nikdy nesklame.",1
Pan Karika opät nasklamal! Bola to vyborna kniha!,1
"Kniha splnila moje očakávanie, príbeh ťa vtiahne do deja...",1
Kniha mala rozhodne zaujímavý námet páčilo sa mi to prepojenie halného vetra a babky,1
V zásade nemôžem toho veľa vytknúť,1
Smršť dávam sto percent. Najviac sa mi páčila scéna na benzínovej pumpe.,1
"Páčilo sa mi, že svojmu typickému lúzrovi tento raz doprial aj trocha lásky. ",1
"Kazdopadne po precitani mozem knihu hodnotit ako super, aj ked autor pise dost predvidavo a da sa ocakavat ako sa kniha skonci bola super plna necakanych zvratov a nelutujem, ze som si ju kupil. ",1
Záver formou úvahy mi vôbec neprekážal.,1
Milujem všetky knihy od tohto autora a teším sa na ďalšiu.,1
"Pri kúpe som mala trocha obavy, či kniha bude tak dobrá ako ju ospevovali a musím povedať, že som sa nesklamala.",1
"V rámci žánru knihu považujem za veľmi vydarený počin. Dej je svižný, atmosféra je temná, dostane sa pod kožu.",1
"Okrem profesora a novinára sa na cestu vydávajú ešte dvaja dobrodruhovia, iný profesor, popierajúci Challengerove tvrdenia a najskúsenejší člen ich výpravy, lovec a cestovateľ.",0
Ich kroky smerovali najprv do Londýna a napokon do malého írskeho mestečka. Novej životnej situácii sa snažili prispôsobiť,0
Knihu hodnotím ako priemer. ,0
Dovolil by som si ešte jednu technickú poznámku – dej sa odohráva v októbri 2017 a je v ňom viackrát spomenutá vražda novinára Kuciaka. Táto udalosť sa však odohrala až vo februári 2018.,0
"Neviem ako dlho vznikala táto kniha, ale teoreticky hlavná os by mohla vzniknúť aj za jeden večer. ",0
"Priznám sa, že toto je moja prvá kniha od Kariky. A chcela som si ju prečítať ako prvú a potom sa pustím aj do ostatných.",0
"Čo som si všimol sú dialógy. Prečítané mám od autora všetko, ale tak živé dialógy si nepamätám",0
"Predovšetkým – nudný úvod. Práve ten môže mladého čitateľa odradiť, keďže novinár sa na cestu vydá preto, aby ohúril ženu svojich snov",-1
"Ten mu síce neskôr išiel na nervy tak veľmi, že sa ho rozhodil zabiť, no kvôli obrovskej vlne nepokoja a nespokojnosti ho do literárneho sveta prinavrátil.",-1
Skutočný príbeh o krutostiach vtedajšieho režimu zanechá stopy na každom,-1
"Priznám sa, trochu mi už liezli na nervy všetky tie superlatívy okolo Elona a úspechu jeho spoločností.",-1
" Len škoda, že na to dopláca jeho rodina.",-1
"Vytkla by som jedine fakt, že v knihe bolo asi 20 odkazov, kvôli ktorým som často musela listovať na koniec knihy",-1
"Vadili mi ale pravopisné chyby, to nepochopím ako mohlo prejsť jazykovou úpravou.",-1
"vznikol tak prakticky nečitateľný hybrid, navyše s faktickými chybami",-1
"Reklama na Muska za 18€, ktorá mne osobne nič nedala",-1
"Slovenský preklad je hrozný, po pár stránkach som musel prestať čítať a radšej som si kúpil kindle verziu originálu",-1
Odfláknutá práca vydavateľstva je katastrofálna. ,-1
"Okrem hlúpych pravopisných chýb, kniha nešetrí ani zle vyskloňovanými slovami a zlými prekladmi z angličtiny.",-1
chvilami ma to nebavilo citat a radsej som si fakt isla zabehat,-1
A však za mna je toto najslabšie dielo a koniec bol pre mňa obrovským sklamaním.,-1
Potom už dej stagnoval a čítanie o filozofovaní o paralélnych svetoch a vesmíroch ma fakt nebavilo. ,-1
"postavy vo mme vyvolávali nervy, takže som si musela robiť dúškový čajík na upokojenie.",-1
"Myslela som, že to bude celé len zlý sen, pre dobro zúčastnených. Ich smola.",-1
Stred už slabší a záver úplná katastrofa,-1
"V tejto knihe, bohužiaľ, Karika trafil presne ten motív, ktorý sa mi veľmi nepáči ",-1
"Škoda tých zvyšných strán, nudila som sa..síce som stále čakala ""na niečo"", no to niečo sa nedostavil",-1
"Podľa recenzií som sa na knihu tešil, no ostal som sklamaný. ",-1
"Za mňa absolútne nevyužitý potenciál, veľmi mi tam chýbal cit pre gradáciu",-1
Kniha Smsrt je jednym velkym sklamanim .... jednoduchy dej bez zapletky,-1
Takúto hlúposť som zatiaľ ešte nečítal. ,-1
 Toto bolo čisté sklamanie.,-1
"Žiaľ, bolo toho málo. Oveľa viac tam bolo filozofovania v ktorom som sa každú chvíľu strácal, nech som sa akokoľvek sústredil.",-1
Mne osobne to absolútne nedávalo zmysel a úplne to pokazilo celý dojem z knihy,-1
"A veľmi nudné. Škoda no, nevyužitý potenciál :-(",-1
"Je mi ľúto že po knihe TMA prišlo ďalšie sklamanie v podobe tohto nezáživného, povedal by som až umelo a zbytočne naťahovaného príbehu vedecko-fantasticko-konšpiračnými teóriami.",-1
Záver ako taký bol oproti zvyšku knihy trochu náročnejší a pre mňa nezáživný. Knihu som si objednala na základe recenzií a čakala som od toho čosi viac.,-1
"Kniha ma sklamala. Vyzeralo to na paradny zazitok, miestami som sice ani nedychal, ale cakal som od autora viacej.",-1
"Karika ma opäť nepresvedčil. Každou knihou mu dám šancu, pretože námet knihy ma zaujme ... no táto kniha je od začiatku až do konca nezáživná. ",-1
"Ale pri tejto som bola sklamaná, lebo emócie aké vo mne vyvolal pri ostatných sa nenaplnili.",-1
"Považujem ju za najslabšiu z jeho kníh, ktorú som mala možnosť čítať.",-1
"Mam precitane vsetky knihy od neho a tato bola pre mna slabota. Namet dobry, ale prilis vela obkecov o nicom a hlavne koniec som uz preletela len tak tak.",-1
"Sklamanie bol koniec, posledne strany som mala chut preskocit - zdlhave hypotetizovanie o (ne)vedomi, sklamanie postavy zo zivota a nahle ""uvedomenie"" si vo mne vzbudilo nedoveru az pocit halucinácii ktore proste prisli so smrtou. ",-1
"Skoda, ocakavania boli velke, takisto nasadena latka vysoko.",-1
Oproti trhline a strachu je to veľmi slabé.,-1
Posledná tretina knihy bola pre mňa sklamaním.,-1
Do polky knihy ma to este ako tak bavilo ale potom sa to zmenilo na blbost podobne ako priepast....skoda,-1
"trošku škoda je však to, že Smršť nie je až tak veľmi prepracovaná kniha",-1
Jediné mínus záver pretože ho spisovateľ ukončil a zároveň nechal otvorený.,-1