"Vrtuľník je veľmi zraniteľný pri dobre mierenej streľbe zo zeme. Brániť sa, unikať, alebo vedieť zneškodniť nepriateľa je vecou sekúnd, ak nie stotín, kedy ide život. ",-1
"Veľmi mi v hre chýba výučba v offline režime hneď na začiatku, ktorá by bola ochotná stráviť so mnou čas a naučiť ma vrtuľníky ovládať",-1
A ani kvalita samotnej hry nie je práve najvyššia.,-1
"Herci svoje úlohy síce odflákli a veľmi rýchlo zistíte, že každý tu má tak minútu dialógov",-1
"Akurát škoda chýb, keď mužský model postavy hovorí ženským hlasom",-1
Ešte viac to kazí už tak biedny dojem.,-1
"Za ním stojí hlavne herná náplň, ktorá nie je ani zaujímavá, ani zábavná.",-1
"Problém mesta je to, že je jednak dosť nudné, aj napriek tomu všetkému, čo v ňom je, no zároveň jednotlivé jeho časti pôsobia veľmi genericky.",-1
"Lenže ťažko si zamilujete ulice mesta, keď vás samotná hra nebaví a všetko vyzerá tak genericky.",-1
Takýchto úloh je tu 10 a majú hneď niekoľko problémov.,-1
"Ale tiež tie postavy, ktoré musíte voziť, často nie sú nejako zaujímavé a pri tom množstve generických NPC si ich v hre ani nevšimnete. ",-1
"Takže už asi tušíte, že hra je nielen nudná, ale aj dosýta naplnená bugmi.",-1
Takže ani umelá inteligencia nie je nejaký veľký zázrak.,-1
"A úprimne, znovu to stojí za prd. ",-1
"čo v konečnom dôsledku devalvuje zážitok na občas frustrujúce nadávanie na nevyspytateľný jazdný model, kedy si auto robí čo chce",-1
"Nielenže je jazdný model minimalistický, súčasti vozidiel sú statické a fyzika biedna, ale sa nemôžete ani kochať alebo si pomáhať zmenou pohľadu, aby ste sa niekam vyštverali. ",-1
"Svety sú pomerne prázdne, rozlohou malé, fádne a ničím nezaujímavé, hoci sem tam natrafíte na skokanský mostík, domček a podobne. ",-1
"Vôbec to však nefunguje, výsledný dojem je akoby úplne umelý, chýba animálnosť až drsnosť obrovských vozidiel.",-1
"Takže hra vyzerá až tak obyčajne a nezaujímavo, že ťažko nájsť čokoľvek príťažlivé na jej spracovaní.",-1
"hra  je tak zúfalo fádna, tuctová a nezábavná, až to človeka mrzí.",-1
Scenáristický brak a pozliepanie všetkého možného robí zo zápletky Encodye nemastný a neslaný guláš.,-1
" A najhoršie je, že to vôbec, ale vôbec nefunguje a hranie často skĺzne k nezáživnej nude",-1
"minimálne počas prvých 3 kapitol z celkových 5, potom to všetko ide dolu vodou",-1
Zásadným problémom je teda identifikácia atmosféry.,-1
"Tempo hry neskutočne drhne, pretože predmety, ktoré musíte vziať, skombinovať a použiť, sa nachádzajú často na nelogických miestach. ",-1
Práca level dizajnéra nespĺňa ani minimálne nároky na užívateľskú príjemnosť.,-1
"Hranie je nezmyselne kúskované na behanie za tými istými postavami – čo by nevadilo, keby dialógy s nimi neboli tak patetické a únavne nudné.",-1
"Čaro vyprchá, začnete si všímať chyby ako strnulosť, divné animácie a ostane vám jediné - pekné a statické pozadia, ktoré v neskorších fázach stratia svoje pôvodné čaro a je až neuveriteľne viditeľné, ako grafik z nedostatku času naplácal zopár fádnych textúr na hromadu.",-1
práve užívateľská príjemnosť je na bode mrazu,-1
"Priemerná známka s obomi zatvorenými očami je ešte lichotivým hodnotením, pretože nevyniká absolútne v ničom, zábavnosť strmo padá každou hodinou, atmosféra bledne a zúfalo nudné pobehovanie je do zeme zadupané nekonzistentným rozprávaním, ktoré je plné klišé a brakových motívov.",-1
"Nová Syberia nás totiž sklamala tam, kde sme to od pôvodne dvojdielneho dobrodružstva vôbec nečakali, a to aj celkovo v atmosfére a príbehu. ",-1
"Aby toho nebolo málo, riešenie problému ako takého nebýva príliš náročné, indície vám dajú menšiu nápovedu, čo máte robiť a len málokedy sa zaseknete. ",-1
"Niežeby po vizuálnej stránke bolo niečo so Syberiou zle, to si Sokal ustrážil, avšak rôzne technické chyby výrazne narúšajú a otravujú hrateľnosť. ",-1
"Nahrávanie nových lokácií trvá často dlho, pohyb nie je vždy plynulý a hra občas spadne, dokonca nám raz úplne skolabovala poškodením súboru.",-1
Synchronizácia pohybu pier s hovoreným slovom bola kritizovaná ešte pred vypustením hry a nič sa nezmenilo.,-1
Ani dabing na tom nie je práve najlepšie. ,-1
"Čo si vyslúži maximálnu kritiku, je ovládanie. ",-1
Na tieto neduhy sme nadávali pred 20 rokmi pri prvých third person akčných hrách a je to tu znovu. ,-1
"Je to neuveriteľne otravné, neintuitívne a frustrujúce. Pri vyššie spomínaných situáciách je ponorenie sa do zápletky náročné a takmer nemožné.",-1
"Zamrzí však fakt, že napriek všetkým voľbám, ktoré môžeme vykonať, nás hra navedie vždy k tomu istému koncu.",-1
"Vyššie spomínané problémy sa v prípade príjemného hrania dajú prehliadnuť, no Dreamfall Chapters v prvých troch epizódach pôsobil niekedy až frustrujúco.",-1
Hra vás dokumentárne prevedie cez obdobie prvej svetovej vojny.,0
"Encyklopédia hry je taká obsiahla, že to vyzerá, ako keby to bola druhá učebnica dejepisu.",0
"Ktokoľvek, kto sa čo i len trochu vyzná v histórií, najmä tej vojenskej, vie, že vrtuľníky zažili svoju slávnu éru práve počas vojenských konfliktov vo Vietname a Afganistane.",0
"Heliborne môžeme považovať za simulátor leteckých misií s nasadením v priamych vojnových konfliktoch podľa umelého scenára, ale tiež podľa skutočných udalostí, podľa toho čo si vyberiete.",0
"Nezáleží teda na tom, či jazdíte s mužom, alebo ženou, na hru to vplyv nemá",0
"Mesto nie je nejaké drobné, no ani veľmi veľké. ",0
"V mysterióznom názve Suzerain je šifrovaná virtuálna simulácia denných rutín prezidenta Rayna vo fiktívnej krajine Sordland. Krajina má svojou štruktúrou blízko k tým, ktoré po rozpade ZSSR začali hľadať svoju identitu, ",0
V úvode sa na nápaditej časovej osi dozviete podrobnosti o svojom imaginárnom živote.,0
"Suzerain je obsahovo veľmi komplexná textová hra, v akej okrem politických, diplomatických, vojenských a obchodných otázok riešite aj vlastnú rodinu. ",0
"Tina je 9-ročná sirota, ktorá žije na streche jedného z domov so svojím robotickým ochrancom",0
"Obrovský robot stojí pri neposednom drobcovi, ktorý sa snaží pretĺkať životom",0
"V Olija ste stroskotaným kapitánom, ktorého čaká predovšetkým veľa skákania a lezenia, pretože je to 2D platformová hra. ",0
Kate sa nachádza na okraji zamrznutého jazera v kóme. ,0
"Netreba dodávať, že inšpirácia sovietskym industrializmom hrá v architektúre znovu prím a podľa toho to v špitáli aj vyzerá.",0
"Dej sa odohráva vo svete rozdelenom na dve časti, presnejšie Zem zasadenú do budúcnosti, v hre prezývanú Stark, a mágiou riadenú Arcadiu.",0
Náplň mnohých misií spočívala v presúvaní sa z bodu A do bodu B a naopak. ,0
"Všetko je podrobne popísané, hra má veľkú encyklopédiu, menu je prehľadné.",1
Hra vás vždy prekvapí a je to dosť veľká sranda.,1
No nie všetky 2D hry sú prepadáky.,1
"Na to, že hra nijak detailami nehýry a nie sú tu ani nijak špecializované efekty, vyzerá vskutku pekne",1
"No najviac poteší lokalizácia do češtiny, vďaka ktorej hravo všetko pochopíte.",1
Vývojári z firmy Dark Fox vôbec nič nepokazili jej výrobou,1
"Pre hráča, ktorý má vzťah k vojne, lietajúcim strojom a histórií vojny je táto hra zážitkom.",1
Úchvatnejšie sú ale nasadenia do misií. ,1
"po tejto stránke je hra herným zážitkom, aký jednoducho čakáte, ak si chcete tieto stroje vychutnať",1
"Na druhej strane, hra tým prekvapuje, čo všetko sa dá prepnúť, kam sa dá dostať a pod.",1
"Vrtuľníky v Heliborne sú podarené. Akčné, a misie sú zábavné.",1
"musím povedať, že konečne nejaká hra od Team6 aspoň dobre vyzerá a občas aj znie.",1
No a dokonca ani zvuk nie je vôbec zlý. ,1
"Ale nepredbiehajme, veď nápad je to celkom fajn. ",1
Karosérie bežných vozidiel vylepšené o spevnenú konštrukciu a obrovské kolesá vyzerajú lákavo.,1
"Príjemný štýl, primerané výzvy a špecifický svet, ktorý prebádate so svojou harpúnou, prihrávajú pozitívne body.",1
"Atmosféra nás dostala, bolo to čarovné, hoci sme sa snažili len získať závet, chceli si spraviť len svoju prácu a vrátiť sa späť do reality tvorenej televíziou.",1
"Čarovná, okúzľujúca, pokojná, ale zároveň fantasticky jedinečná. ",1
Kočovnícky kmeň Youkolov putujúci na obrovských snežných pštrosoch ju zachraňuje pred istou smrťou,1
Prostredie ako také má špecifický Sokalov štýl a je na čo sa pozerať.,1
"Hudba je znovu famózna: chorály, orchester, to všetko je vynikajúco skombinované a dáva atmosfére epický charakter.",1
"Napriek tomu, že sa vlastne na obrazovke nič nedeje, máte vďaka hudbe pocit z dobre odvedenej práce.",1
Pritom je Syberia 3 celkom zaujímavá a aj zábavná adventúra. ,1
Ragnar sa opäť ukázal ako majster bábkar. ,1
Svojou rozprávačskou technikou vás vťahuje do strhujúceho príbehu a prebúdza vo vás prirodzenú zvedavosť a hlavne emócie.,1
"Ukážkovo napísané dialógy stierajú skutočnosť, že postavy sú nahovorené hercami. ",1
Precízne vyšliapaná cesta komplikovaným dospelým príbehom,1
"Výnimkou nebola ani vynikajúca adventúra The Longest Journey, na ktorú následne nadviazal nie už toľko revolučný, ale stále vynikajúci titul Dreamfall: The Longest Journey z roku 2006.",1
"A teraz sa po desiatich rokoch čakania dostávame k zavŕšeniu herného príbehu, ktorý je doteraz považovaný za jeden z najlepších, aké sme v tomto žánri mohli okúsiť.",1
"Príbeh je písaný pútavo a inteligentne, no je vidno, že autori rátajú najmä s hráčmi, ktorí už s predchádzajúcimi titulmi majú skúsenosť. ",1
"Rovnako sa vyrovnalo aj grafické spracovanie, ktoré niekedy poskočilo až o level vyššie a ku koncu sme dostali naozaj solídny vizuálny zážitok.",1
"Priniesli dôstojné zavŕšenie hernej trilógie, ktorej prvý diel formoval žáner point’n click adventúr a po príbehovej stránke sa nemajú za čo hanbiť. ",1
po hernej stránke môžeme hovoriť o kvalitnom titule až od polovice,1
"Vývojári sa počas písania scenáru nezabudli oprieť aj o témy, ktoré rezonujú dnešným svetom. Preto sa pravidelne stretávame s otázkami xenofóbie, rasizmu či homosexuality.",0